date,position,title,artist,isrc,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood
2018-05-11,5,2002,ANNE-MARIE,GBAHS1800094,0.0372,0.697,186987,0.683,0.0,1,0.137,-2.881,0,0.117,96.133,4,0.603,happy
2018-05-11,6,ANSWERPHONE,BANX & RANX/ELLA EYRE/BANE,GBAYE1800222,0.0387,0.67,190921,0.834,0.0,1,0.454,-3.928,0,0.0886,113.019,4,0.454,agitated
2018-05-11,7,PARADISE,GEORGE EZRA,GBARL1701373,0.209,0.642,222045,0.881,0.0,11,0.21,-3.537,1,0.0393,138.03,4,0.913,happy
2018-05-11,8,LULLABY,SIGALA & PALOMA FAITH,GBCEN1700257,0.0784,0.725,204022,0.834,1.27e-05,5,0.0834,-3.913,0,0.037,120.026,4,0.859,happy
2018-05-11,9,PSYCHO,POST MALONE FT TY DOLLA SIGN,USUM71710836,0.546,0.75,221440,0.56,0.0,8,0.111,-8.094,1,0.105,140.06,4,0.459,agitated
2018-05-11,10,BETTER NOW,POST MALONE,USUM71805184,0.328,0.683,231261,0.567,0.0,10,0.135,-5.815,1,0.0499,145.033,4,0.332,agitated
2018-05-11,11,FLAMES,DAVID GUETTA FT SIA,GB28K1800015,0.0678,0.604,245040,0.788,0.153,0,0.127,-3.673,0,0.103,126.06,4,0.301,agitated
2018-05-11,12,THE MIDDLE,ZEDD/MAREN MORRIS/GREY,USUM71800463,0.171,0.753,184732,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,agitated
2018-05-11,13,LOVE LIES,KHALID & NORMANI,USRC11703646,0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,agitated
2018-05-11,14,THIS IS AMERICA,CHILDISH GAMBINO,USRC11801773,0.117,0.854,225773,0.463,0.0,5,0.354,-6.159,1,0.137,120.024,4,0.549,calm
2018-05-11,15,MEANT TO BE,BEBE REXHA FT FLORIDA GEORGIA,USWB11701186,0.047,0.643,163870,0.783,0.0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,happy
2018-05-11,16,I'LL BE THERE,JESS GLYNNE,GBAHS1800322,0.0288,0.627,194387,0.858,0.0,7,0.199,-3.116,1,0.0394,100.074,4,0.399,agitated
2018-05-11,17,I LIKE IT,CARDI B/BAD BUNNY/J BALVIN,USAT21801431,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,happy
2018-05-11,18,GERMAN,EO,GBARL1800469,0.811,0.862,170825,0.583,1.86e-05,8,0.191,-6.26,0,0.0654,103.019,4,0.852,happy
2018-05-11,19,THESE DAYS,RUDIMENTAL/GLYNNE/MACKLEMORE,GBAHS1701239,0.194,0.653,210773,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55,happy
2018-05-11,20,BAD VIBE,M O/LOTTO BOYZZ/MR EAZI,GBUM71706433,0.178,0.813,214253,0.701,0.0,10,0.0962,-4.428,1,0.045,110.006,4,0.758,happy
2018-05-11,21,IN MY BLOOD,SHAWN MENDES,USUM71803183,0.0573,0.622,211360,0.712,0.0,5,0.13,-7.321,1,0.066,140.025,4,0.487,agitated
2018-05-11,22,PARANOID,POST MALONE,USUM71710835,0.038,0.625,221787,0.536,2.31e-05,0,0.167,-5.428,1,0.0776,159.914,4,0.253,agitated
2018-05-11,23,CALL OUT MY NAME,WEEKND,USUG11800560,0.17,0.461,228373,0.593,0.0,1,0.307,-4.954,1,0.0356,134.17,3,0.175,agitated
2018-05-11,24,THIS IS ME,SETTLE/GREATEST SHOWMAN ENS,USAT21704622,0.00583,0.284,234707,0.704,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,0.1,agitated
2018-05-11,25,FAMILIAR,LIAM PAYNE & J BALVIN,GBUM71800362,0.0161,0.636,196552,0.805,0.0,9,0.0793,-4.594,1,0.327,92.958,4,0.908,happy
2018-05-11,26,SAY SOMETHING,JUSTIN TIMBERLAKE FT STAPLETON,USRC11703503,0.103,0.707,278893,0.632,1.09e-05,10,0.0841,-7.031,1,0.0789,97.04,4,0.372,agitated
2018-05-11,27,FRIENDS,MARSHMELLO & ANNE-MARIE,GBAHS1800025,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,happy
2018-05-11,28,GOD'S PLAN,DRAKE,USCM51800004,0.0332,0.754,198973,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,sad
2018-05-11,29,MAD LOVE,SEAN PAUL/GUETTA/BECKY G,GBUM71800437,0.006,0.793,199945,0.824,3.29e-06,2,0.169,-3.476,1,0.177,98.019,4,0.611,happy
2018-05-11,30,FEEL IT STILL,PORTUGAL THE MAN,USAT21700437,0.0417,0.801,163253,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,happy
2018-05-11,31,VROOM,YXNG BANE,GB7TP1700091,0.0388,0.653,221538,0.573,0.0,11,0.0687,-6.744,0,0.0852,141.18,5,0.348,agitated
2018-05-11,32,LIKE I DO,GUETTA/GARRIX/BROOKS,GB28K1820005,0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15,agitated
2018-05-11,33,LOOK ALIVE,BLOCBOY JB FT DRAKE,USWB11800211,0.00108,0.918,181415,0.58,6.12e-05,10,0.106,-7.501,1,0.322,139.977,4,0.611,happy
2018-05-11,34,IDGAF,DUA LIPA,GBAHT1600301,0.0403,0.836,217947,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,happy
2018-05-11,35,YOUTH,SHAWN MENDES FT KHALID,USUM71804955,0.56,0.534,190867,0.596,0.0,6,0.133,-6.653,0,0.117,100.121,4,0.324,agitated
2018-05-11,36,FIRST TIME,M-22 FT MEDINA,GBSXS1700182,0.00449,0.705,188919,0.838,0.00037,8,0.0926,-3.69,1,0.0389,124.03,4,0.219,agitated
2018-05-11,37,JUMANJI,B YOUNG,TCADI1763759,0.279,0.791,173154,0.473,0.0,10,0.0959,-9.86,0,0.25,95.948,4,0.603,calm
2018-05-11,38,A MILLION DREAMS,ZIV ZAIFMAN/JACKMAN/WILLIAMS,USAT21704617,0.243,0.265,269453,0.312,0.0,7,0.0893,-11.689,1,0.0569,54.747,3,0.0998,sad
2018-05-11,39,BE CAREFUL,CARDI B,USAT21801270,0.0256,0.82,210787,0.568,0.0,6,0.0952,-8.23,0,0.411,152.279,4,0.535,happy
2018-05-11,40,MAN DOWN,SHAKKA FT ALUNAGEORGE,GBAYE1800032,0.299,0.726,211212,0.665,0.0,5,0.179,-5.611,0,0.0722,104.239,4,0.807,happy
2018-05-18,1,ONE KISS,CALVIN HARRIS & DUA LIPA,GBARL1800368,0.037,0.791,214847,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,happy
2018-05-18,2,NICE FOR WHAT,DRAKE,USCM51800077,0.0891,0.585,210747,0.909,9.7e-05,8,0.119,-6.474,1,0.0707,93.372,4,0.758,happy
2018-05-18,3,NO TEARS LEFT TO CRY,ARIANA GRANDE,USUM71805289,0.04,0.699,205920,0.713,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,4,0.354,agitated
2018-05-18,4,FREAKY FRIDAY,LIL DICKY FT CHRIS BROWN,QMRSZ1800283,0.147,0.755,216632,0.599,0.0,8,0.109,-5.042,1,0.224,133.123,4,0.755,happy
2018-05-18,5,2002,ANNE-MARIE,GBAHS1800094,0.0372,0.697,186987,0.683,0.0,1,0.137,-2.881,0,0.117,96.133,4,0.603,happy
2018-05-18,6,THIS IS AMERICA,CHILDISH GAMBINO,USRC11801773,0.117,0.854,225773,0.463,0.0,5,0.354,-6.159,1,0.137,120.024,4,0.549,calm
2018-05-18,7,ANSWERPHONE,BANX & RANX/ELLA EYRE/BANE,GBAYE1800222,0.0387,0.67,190921,0.834,0.0,1,0.454,-3.928,0,0.0886,113.019,4,0.454,agitated
2018-05-18,8,PARADISE,GEORGE EZRA,GBARL1701373,0.209,0.642,222045,0.881,0.0,11,0.21,-3.537,1,0.0393,138.03,4,0.913,happy
2018-05-18,9,FLAMES,DAVID GUETTA FT SIA,GB28K1800015,0.0678,0.604,245040,0.788,0.153,0,0.127,-3.673,0,0.103,126.06,4,0.301,agitated
2018-05-18,10,IN MY BLOOD,SHAWN MENDES,USUM71803183,0.0573,0.622,211360,0.712,0.0,5,0.13,-7.321,1,0.066,140.025,4,0.487,agitated
2018-05-18,11,BETTER NOW,POST MALONE,USUM71805184,0.328,0.683,231261,0.567,0.0,10,0.135,-5.815,1,0.0499,145.033,4,0.332,agitated
2018-05-18,12,LULLABY,SIGALA & PALOMA FAITH,GBCEN1700257,0.0784,0.725,204022,0.834,1.27e-05,5,0.0834,-3.913,0,0.037,120.026,4,0.859,happy
2018-05-18,13,I'LL BE THERE,JESS GLYNNE,GBAHS1800322,0.0288,0.627,194387,0.858,0.0,7,0.199,-3.116,1,0.0394,100.074,4,0.399,agitated
2018-05-18,14,PSYCHO,POST MALONE FT TY DOLLA SIGN,USUM71710836,0.546,0.75,221440,0.56,0.0,8,0.111,-8.094,1,0.105,140.06,4,0.459,agitated
2018-05-18,15,GERMAN,EO,GBARL1800469,0.811,0.862,170825,0.583,1.86e-05,8,0.191,-6.26,0,0.0654,103.019,4,0.852,happy
2018-05-18,16,LOVE LIES,KHALID & NORMANI,USRC11703646,0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,agitated
2018-05-18,17,THE MIDDLE,ZEDD/MAREN MORRIS/GREY,USUM71800463,0.171,0.753,184732,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,agitated
2018-05-18,18,FOUR OUT OF FIVE,ARCTIC MONKEYS,GBCEL1800169,0.0626,0.601,312347,0.863,0.0,0,0.0717,-4.31,1,0.0685,130.189,4,0.676,happy
2018-05-18,19,I LIKE IT,CARDI B/BAD BUNNY/J BALVIN,USAT21801431,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,happy
2018-05-18,20,FAMILIAR,LIAM PAYNE & J BALVIN,GBUM71800362,0.0161,0.636,196552,0.805,0.0,9,0.0793,-4.594,1,0.327,92.958,4,0.908,happy
2018-05-18,21,BAD VIBE,M O/LOTTO BOYZZ/MR EAZI,GBUM71706433,0.178,0.813,214253,0.701,0.0,10,0.0962,-4.428,1,0.045,110.006,4,0.758,happy
2018-05-18,22,GIRLS,RITA ORA/CARDI B/REXHA/CHARLI,GBAHS1800321,0.0164,0.728,221153,0.69,0.0,8,0.104,-4.344,0,0.0524,94.028,4,0.415,agitated
2018-05-18,23,STAR TREATMENT,ARCTIC MONKEYS,GBCEL1800164,0.243,0.581,354640,0.767,0.00131,7,0.141,-5.026,0,0.0527,120.07,4,0.673,happy
2018-05-18,24,THESE DAYS,RUDIMENTAL/GLYNNE/MACKLEMORE,GBAHS1701239,0.194,0.653,210773,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55,happy
2018-05-18,25,THIS IS ME,SETTLE/GREATEST SHOWMAN ENS,USAT21704622,0.00583,0.284,234707,0.704,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,0.1,agitated
2018-05-18,26,ONE POINT PERSPECTIVE,ARCTIC MONKEYS,GBCEL1800165,0.057,0.714,208640,0.585,0.00444,8,0.144,-4.57,1,0.0419,77.104,4,0.842,happy
2018-05-18,27,PARANOID,POST MALONE,USUM71710835,0.038,0.625,221787,0.536,2.31e-05,0,0.167,-5.428,1,0.0776,159.914,4,0.253,agitated
2018-05-18,28,CALL OUT MY NAME,WEEKND,USUG11800560,0.17,0.461,228373,0.593,0.0,1,0.307,-4.954,1,0.0356,134.17,3,0.175,agitated
2018-05-18,29,FRIENDS,MARSHMELLO & ANNE-MARIE,GBAHS1800025,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,happy
2018-05-18,30,GOD'S PLAN,DRAKE,USCM51800004,0.0332,0.754,198973,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,sad
2018-05-18,31,MAD LOVE,SEAN PAUL/GUETTA/BECKY G,GBUM71800437,0.006,0.793,199945,0.824,3.29e-06,2,0.169,-3.476,1,0.177,98.019,4,0.611,happy
2018-05-18,32,VROOM,YXNG BANE,GB7TP1700091,0.0388,0.653,221538,0.573,0.0,11,0.0687,-6.744,0,0.0852,141.18,5,0.348,agitated
2018-05-18,33,FIRST TIME,M-22 FT MEDINA,GBSXS1700182,0.00449,0.705,188919,0.838,0.00037,8,0.0926,-3.69,1,0.0389,124.03,4,0.219,agitated
2018-05-18,34,FEEL IT STILL,PORTUGAL THE MAN,USAT21700437,0.0417,0.801,163253,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,happy
2018-05-18,35,LIKE I DO,GUETTA/GARRIX/BROOKS,GB28K1820005,0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15,agitated
2018-05-18,36,MEANT TO BE,BEBE REXHA FT FLORIDA GEORGIA,USWB11701186,0.047,0.643,163870,0.783,0.0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,happy
2018-05-18,37,LOOK ALIVE,BLOCBOY JB FT DRAKE,USWB11800211,0.00108,0.918,181415,0.58,6.12e-05,10,0.106,-7.501,1,0.322,139.977,4,0.611,happy
2018-05-18,38,IF YOU'RE OVER ME,YEARS & YEARS,GBUM71801455,0.0615,0.647,189000,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,happy
2018-05-18,39,BACK TO YOU,SELENA GOMEZ,USUV71801467,0.0945,0.601,207905,0.724,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,happy
2018-05-18,40,MAN DOWN,SHAKKA FT ALUNAGEORGE,GBAYE1800032,0.299,0.726,211212,0.665,0.0,5,0.179,-5.611,0,0.0722,104.239,4,0.807,happy
2018-05-25,1,ONE KISS,CALVIN HARRIS & DUA LIPA,GBARL1800368,0.037,0.791,214847,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,happy
2018-05-25,2,NICE FOR WHAT,DRAKE,USCM51800077,0.0891,0.585,210747,0.909,9.7e-05,8,0.119,-6.474,1,0.0707,93.372,4,0.758,happy
2018-05-25,3,NO TEARS LEFT TO CRY,ARIANA GRANDE,USUM71805289,0.04,0.699,205920,0.713,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,4,0.354,agitated
2018-05-25,4,2002,ANNE-MARIE,GBAHS1800094,0.0372,0.697,186987,0.683,0.0,1,0.137,-2.881,0,0.117,96.133,4,0.603,happy
2018-05-25,5,ANSWERPHONE,BANX & RANX/ELLA EYRE/BANE,GBAYE1800222,0.0387,0.67,190921,0.834,0.0,1,0.454,-3.928,0,0.0886,113.019,4,0.454,agitated
2018-05-25,6,I'LL BE THERE,JESS GLYNNE,GBAHS1800322,0.0288,0.627,194387,0.858,0.0,7,0.199,-3.116,1,0.0394,100.074,4,0.399,agitated
2018-05-25,7,FLAMES,DAVID GUETTA FT SIA,GB28K1800015,0.0678,0.604,245040,0.788,0.153,0,0.127,-3.673,0,0.103,126.06,4,0.301,agitated
2018-05-25,8,PARADISE,GEORGE EZRA,GBARL1701373,0.209,0.642,222045,0.881,0.0,11,0.21,-3.537,1,0.0393,138.03,4,0.913,happy
2018-05-25,9,THIS IS AMERICA,CHILDISH GAMBINO,USRC11801773,0.117,0.854,225773,0.463,0.0,5,0.354,-6.159,1,0.137,120.024,4,0.549,calm
2018-05-25,10,BETTER NOW,POST MALONE,USUM71805184,0.328,0.683,231261,0.567,0.0,10,0.135,-5.815,1,0.0499,145.033,4,0.332,agitated
2018-05-25,11,LULLABY,SIGALA & PALOMA FAITH,GBCEN1700257,0.0784,0.725,204022,0.834,1.27e-05,5,0.0834,-3.913,0,0.037,120.026,4,0.859,happy
2018-05-25,12,SOLO,CLEAN BANDIT FT DEMI LOVATO,GBAHS1800328,0.0441,0.737,222653,0.636,6.66e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565,happy
2018-05-25,13,GERMAN,EO,GBARL1800469,0.811,0.862,170825,0.583,1.86e-05,8,0.191,-6.26,0,0.0654,103.019,4,0.852,happy
2018-05-25,14,LOVE LIES,KHALID & NORMANI,USRC11703646,0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,agitated
2018-05-25,15,FREAKY FRIDAY,LIL DICKY FT CHRIS BROWN,QMRSZ1800283,0.147,0.755,216632,0.599,0.0,8,0.109,-5.042,1,0.224,133.123,4,0.755,happy
2018-05-25,16,PSYCHO,POST MALONE FT TY DOLLA SIGN,USUM71710836,0.546,0.75,221440,0.56,0.0,8,0.111,-8.094,1,0.105,140.06,4,0.459,agitated
2018-05-25,17,THE MIDDLE,ZEDD/MAREN MORRIS/GREY,USUM71800463,0.171,0.753,184732,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,agitated
2018-05-25,18,IN MY BLOOD,SHAWN MENDES,USUM71803183,0.0573,0.622,211360,0.712,0.0,5,0.13,-7.321,1,0.066,140.025,4,0.487,agitated
2018-05-25,19,I LIKE IT,CARDI B/BAD BUNNY/J BALVIN,USAT21801431,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,happy
2018-05-25,20,BAD VIBE,M O/LOTTO BOYZZ/MR EAZI,GBUM71706433,0.178,0.813,214253,0.701,0.0,10,0.0962,-4.428,1,0.045,110.006,4,0.758,happy
2018-05-25,21,FAMILIAR,LIAM PAYNE & J BALVIN,GBUM71800362,0.0161,0.636,196552,0.805,0.0,9,0.0793,-4.594,1,0.327,92.958,4,0.908,happy
2018-05-25,22,THIS IS ME,SETTLE/GREATEST SHOWMAN ENS,USAT21704622,0.00583,0.284,234707,0.704,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,0.1,agitated
2018-05-25,23,THESE DAYS,RUDIMENTAL/GLYNNE/MACKLEMORE,GBAHS1701239,0.194,0.653,210773,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55,happy
2018-05-25,24,IF YOU'RE OVER ME,YEARS & YEARS,GBUM71801455,0.0615,0.647,189000,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,happy
2018-05-25,25,GIRLS,RITA ORA/CARDI B/REXHA/CHARLI,GBAHS1800321,0.0164,0.728,221153,0.69,0.0,8,0.104,-4.344,0,0.0524,94.028,4,0.415,agitated
2018-05-25,26,FIRST TIME,M-22 FT MEDINA,GBSXS1700182,0.00449,0.705,188919,0.838,0.00037,8,0.0926,-3.69,1,0.0389,124.03,4,0.219,agitated
2018-05-25,27,VROOM,YXNG BANE,GB7TP1700091,0.0388,0.653,221538,0.573,0.0,11,0.0687,-6.744,0,0.0852,141.18,5,0.348,agitated
2018-05-25,28,MAN DOWN,SHAKKA FT ALUNAGEORGE,GBAYE1800032,0.299,0.726,211212,0.665,0.0,5,0.179,-5.611,0,0.0722,104.239,4,0.807,happy
2018-05-25,29,BACK TO YOU,SELENA GOMEZ,USUV71801467,0.0945,0.601,207905,0.724,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,happy
2018-05-25,30,FRIENDS,MARSHMELLO & ANNE-MARIE,GBAHS1800025,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,happy
2018-05-25,31,GOD'S PLAN,DRAKE,USCM51800004,0.0332,0.754,198973,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,sad
2018-05-25,32,LIKE I DO,GUETTA/GARRIX/BROOKS,GB28K1820005,0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15,agitated
2018-05-25,33,A MILLION DREAMS,ZIV ZAIFMAN/JACKMAN/WILLIAMS,USAT21704617,0.243,0.265,269453,0.312,0.0,7,0.0893,-11.689,1,0.0569,54.747,3,0.0998,sad
2018-05-25,34,LOOK ALIVE,BLOCBOY JB FT DRAKE,USWB11800211,0.00108,0.918,181415,0.58,6.12e-05,10,0.106,-7.501,1,0.322,139.977,4,0.611,happy
2018-05-25,35,LEAVE A LIGHT ON,TOM WALKER,GBARL1701655,0.0153,0.586,185863,0.624,1.78e-06,5,0.133,-5.946,1,0.113,68.976,4,0.267,agitated
2018-05-25,36,MEANT TO BE,BEBE REXHA FT FLORIDA GEORGIA,USWB11701186,0.047,0.643,163870,0.783,0.0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,happy
2018-05-25,37,PARANOID,POST MALONE,USUM71710835,0.038,0.625,221787,0.536,2.31e-05,0,0.167,-5.428,1,0.0776,159.914,4,0.253,agitated
2018-05-25,38,CALL OUT MY NAME,WEEKND,USUG11800560,0.17,0.461,228373,0.593,0.0,1,0.307,-4.954,1,0.0356,134.17,3,0.175,agitated
2018-05-25,39,NEVER ENOUGH,LOREN ALLRED,USAT21704621,0.423,0.277,207787,0.394,0.0,8,0.0952,-8.903,1,0.0336,86.777,3,0.227,sad
2018-05-25,40,FAMILY TREE,RAMZ,GBUM71801474,0.0254,0.728,196293,0.704,1.86e-05,0,0.217,-5.272,1,0.0845,108.008,4,0.68,happy
2018-06-01,1,ONE KISS,CALVIN HARRIS & DUA LIPA,GBARL1800368,0.037,0.791,214847,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,happy
2018-06-01,2,NICE FOR WHAT,DRAKE,USCM51800077,0.0891,0.585,210747,0.909,9.7e-05,8,0.119,-6.474,1,0.0707,93.372,4,0.758,happy
2018-06-01,3,2002,ANNE-MARIE,GBAHS1800094,0.0372,0.697,186987,0.683,0.0,1,0.137,-2.881,0,0.117,96.133,4,0.603,happy
2018-06-01,4,NO TEARS LEFT TO CRY,ARIANA GRANDE,USUM71805289,0.04,0.699,205920,0.713,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,4,0.354,agitated
2018-06-01,5,I'LL BE THERE,JESS GLYNNE,GBAHS1800322,0.0288,0.627,194387,0.858,0.0,7,0.199,-3.116,1,0.0394,100.074,4,0.399,agitated
2018-06-01,6,PARADISE,GEORGE EZRA,GBARL1701373,0.209,0.642,222045,0.881,0.0,11,0.21,-3.537,1,0.0393,138.03,4,0.913,happy
2018-06-01,7,ANSWERPHONE,BANX & RANX/ELLA EYRE/BANE,GBAYE1800222,0.0387,0.67,190921,0.834,0.0,1,0.454,-3.928,0,0.0886,113.019,4,0.454,agitated
2018-06-01,8,FLAMES,DAVID GUETTA FT SIA,GB28K1800015,0.0678,0.604,245040,0.788,0.153,0,0.127,-3.673,0,0.103,126.06,4,0.301,agitated
2018-06-01,9,BETTER NOW,POST MALONE,USUM71805184,0.328,0.683,231261,0.567,0.0,10,0.135,-5.815,1,0.0499,145.033,4,0.332,agitated
2018-06-01,10,SOLO,CLEAN BANDIT FT DEMI LOVATO,GBAHS1800328,0.0441,0.737,222653,0.636,6.66e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565,happy
2018-06-01,11,LULLABY,SIGALA & PALOMA FAITH,GBCEN1700257,0.0784,0.725,204022,0.834,1.27e-05,5,0.0834,-3.913,0,0.037,120.026,4,0.859,happy
2018-06-01,12,IN MY BLOOD,SHAWN MENDES,USUM71803183,0.0573,0.622,211360,0.712,0.0,5,0.13,-7.321,1,0.066,140.025,4,0.487,agitated
2018-06-01,13,GERMAN,EO,GBARL1800469,0.811,0.862,170825,0.583,1.86e-05,8,0.191,-6.26,0,0.0654,103.019,4,0.852,happy
2018-06-01,14,LOVE LIES,KHALID & NORMANI,USRC11703646,0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,agitated
2018-06-01,15,FAMILIAR,LIAM PAYNE & J BALVIN,GBUM71800362,0.0161,0.636,196552,0.805,0.0,9,0.0793,-4.594,1,0.327,92.958,4,0.908,happy
2018-06-01,16,I LIKE IT,CARDI B/BAD BUNNY/J BALVIN,USAT21801431,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,happy
2018-06-01,17,THIS IS AMERICA,CHILDISH GAMBINO,USRC11801773,0.117,0.854,225773,0.463,0.0,5,0.354,-6.159,1,0.137,120.024,4,0.549,calm
2018-06-01,18,BAD VIBE,M O/LOTTO BOYZZ/MR EAZI,GBUM71706433,0.178,0.813,214253,0.701,0.0,10,0.0962,-4.428,1,0.045,110.006,4,0.758,happy
2018-06-01,19,FREAKY FRIDAY,LIL DICKY FT CHRIS BROWN,QMRSZ1800283,0.147,0.755,216632,0.599,0.0,8,0.109,-5.042,1,0.224,133.123,4,0.755,happy
2018-06-01,20,SHOTGUN,GEORGE EZRA,GBARL1701372,0.286,0.673,201287,0.735,0.0,5,0.242,-4.733,1,0.0457,115.744,4,0.754,happy
2018-06-01,21,THIS IS ME,SETTLE/GREATEST SHOWMAN ENS,USAT21704622,0.00583,0.284,234707,0.704,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,0.1,agitated
2018-06-01,22,THE MIDDLE,ZEDD/MAREN MORRIS/GREY,USUM71800463,0.171,0.753,184732,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,agitated
2018-06-01,23,IF YOU'RE OVER ME,YEARS & YEARS,GBUM71801455,0.0615,0.647,189000,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,happy
2018-06-01,24,FIRST TIME,M-22 FT MEDINA,GBSXS1700182,0.00449,0.705,188919,0.838,0.00037,8,0.0926,-3.69,1,0.0389,124.03,4,0.219,agitated
2018-06-01,25,THESE DAYS,RUDIMENTAL/GLYNNE/MACKLEMORE,GBAHS1701239,0.194,0.653,210773,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55,happy
2018-06-01,26,GIRLS,RITA ORA/CARDI B/REXHA/CHARLI,GBAHS1800321,0.0164,0.728,221153,0.69,0.0,8,0.104,-4.344,0,0.0524,94.028,4,0.415,agitated
2018-06-01,27,BACK TO YOU,SELENA GOMEZ,USUV71801467,0.0945,0.601,207905,0.724,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,happy
2018-06-01,28,MAN DOWN,SHAKKA FT ALUNAGEORGE,GBAYE1800032,0.299,0.726,211212,0.665,0.0,5,0.179,-5.611,0,0.0722,104.239,4,0.807,happy
2018-06-01,29,PRAISE THE LORD (DA SHINE),ASAP ROCKY FT SKEPTA,USRC11800930,0.0609,0.854,205040,0.569,0.0816,5,0.1,-8.151,0,0.106,80.015,4,0.294,agitated
2018-06-01,30,FRIENDS,MARSHMELLO & ANNE-MARIE,GBAHS1800025,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,happy
2018-06-01,31,LEAVE A LIGHT ON,TOM WALKER,GBARL1701655,0.0153,0.586,185863,0.624,1.78e-06,5,0.133,-5.946,1,0.113,68.976,4,0.267,agitated
2018-06-01,32,NEVER ENOUGH,LOREN ALLRED,USAT21704621,0.423,0.277,207787,0.394,0.0,8,0.0952,-8.903,1,0.0336,86.777,3,0.227,sad
2018-06-01,33,A MILLION DREAMS,ZIV ZAIFMAN/JACKMAN/WILLIAMS,USAT21704617,0.243,0.265,269453,0.312,0.0,7,0.0893,-11.689,1,0.0569,54.747,3,0.0998,sad
2018-06-01,34,VROOM,YXNG BANE,GB7TP1700091,0.0388,0.653,221538,0.573,0.0,11,0.0687,-6.744,0,0.0852,141.18,5,0.348,agitated
2018-06-01,35,GOD'S PLAN,DRAKE,USCM51800004,0.0332,0.754,198973,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,sad
